Category,Reviews,Installs,NUM_INSTALLED,NUM_CATEGORY,
SOCIAL,83488,"5,000,000+",5000000,28,
SOCIAL,441189,"10,000,000+",10000000,28,
SOCIAL,3781770,"100,000,000+",100000000,28,
SOCIAL,315441,"10,000,000+",10000000,28,
SOCIAL,382120,"10,000,000+",10000000,28,
SOCIAL,412725,"10,000,000+",10000000,28,
SOCIAL,3806669,"100,000,000+",100000000,28,
SOCIAL,1259849,"50,000,000+",50000000,28,
SOCIAL,486824,"10,000,000+",10000000,28,
SOCIAL,1157004,"50,000,000+",50000000,28,
SOCIAL,423105,"10,000,000+",10000000,28,
SOCIAL,205803,"5,000,000+",5000000,28,
SOCIAL,285816,"10,000,000+",10000000,28,
SOCIAL,2955325,"100,000,000+",100000000,28,
SOCIAL,138026,"5,000,000+",5000000,28,
SOCIAL,8936,"500,000+",500000,28,
SOCIAL,4253,"100,000+",100000,28,
SOCIAL,17014705,"500,000,000+",500000000,28,
SOCIAL,66577446,"1,000,000,000+",1000000000,28,
SOCIAL,14835,"1,000,000+",1000000,28,
SOCIAL,6388,"500,000+",500000,28,
SOCIAL,309872,"10,000,000+",10000000,28,
SOCIAL,479909,"10,000,000+",10000000,28,
SOCIAL,17955,"500,000+",500000,28,
SOCIAL,17015352,"500,000,000+",500000000,28,
SOCIAL,66577313,"1,000,000,000+",1000000000,28,
SOCIAL,4305441,"100,000,000+",100000000,28,
SOCIAL,51502,"5,000,000+",5000000,28,
SOCIAL,1064049,"50,000,000+",50000000,28,
SOCIAL,58341,"1,000,000+",1000000,28,
SOCIAL,637309,"10,000,000+",10000000,28,
SOCIAL,1259894,"50,000,000+",50000000,28,
SOCIAL,1157003,"50,000,000+",50000000,28,
SOCIAL,161610,"5,000,000+",5000000,28,
SOCIAL,19446,"1,000,000+",1000000,28,
SOCIAL,1225367,"100,000,000+",100000000,28,
SOCIAL,1520959,"10,000,000+",10000000,28,
SOCIAL,3806669,"100,000,000+",100000000,28,
SOCIAL,423138,"10,000,000+",10000000,28,
SOCIAL,285820,"10,000,000+",10000000,28,
SOCIAL,33249,"1,000,000+",1000000,28,
SOCIAL,3781770,"100,000,000+",100000000,28,
SOCIAL,51504,"5,000,000+",5000000,28,
SOCIAL,1175794,"50,000,000+",50000000,28,
SOCIAL,1259894,"50,000,000+",50000000,28,
SOCIAL,852455,"10,000,000+",10000000,28,
SOCIAL,900064,"10,000,000+",10000000,28,
SOCIAL,3677,"100,000+",100000,28,
SOCIAL,79129,"5,000,000+",5000000,28,
SOCIAL,83488,"5,000,000+",5000000,28,
SOCIAL,695613,"50,000,000+",50000000,28,
SOCIAL,382121,"10,000,000+",10000000,28,
SOCIAL,207712,"10,000,000+",10000000,28,
SOCIAL,175722,"10,000,000+",10000000,28,
SOCIAL,2052,"100,000+",100000,28,
SOCIAL,79130,"5,000,000+",5000000,28,
SOCIAL,1175815,"50,000,000+",50000000,28,
SOCIAL,1259894,"50,000,000+",50000000,28,
SOCIAL,486830,"10,000,000+",10000000,28,
SOCIAL,852455,"10,000,000+",10000000,28,
SOCIAL,1064076,"50,000,000+",50000000,28,
SOCIAL,3781770,"100,000,000+",100000000,28,
SOCIAL,900064,"10,000,000+",10000000,28,
SOCIAL,624557,"10,000,000+",10000000,28,
SOCIAL,423138,"10,000,000+",10000000,28,
SOCIAL,522018,"10,000,000+",10000000,28,
SOCIAL,33249,"1,000,000+",1000000,28,
SOCIAL,79130,"5,000,000+",5000000,28,
SOCIAL,17000166,"500,000,000+",500000000,28,
SOCIAL,66509917,"1,000,000,000+",1000000000,28,
SOCIAL,78128208,"1,000,000,000+",1000000000,28,
SOCIAL,5637451,"100,000,000+",100000000,28,
SOCIAL,12495,"1,000,000+",1000000,28,
SOCIAL,2349421,"100,000,000+",100000000,28,
SOCIAL,17350,"500,000+",500000,28,
SOCIAL,4300936,"100,000,000+",100000000,28,
SOCIAL,8595964,"500,000,000+",500000000,28,
SOCIAL,4828372,"1,000,000,000+",1000000000,28,
SOCIAL,120,"10,000+",10000,28,
SOCIAL,17,"1,000+",1000,28,
SOCIAL,1175188,"50,000,000+",50000000,28,
SOCIAL,83474,"5,000,000+",5000000,28,
SOCIAL,80987,"5,000,000+",5000000,28,
SOCIAL,896118,"5,000,000+",5000000,28,
SOCIAL,90082,"1,000,000+",1000000,28,
SOCIAL,185,"10,000+",10000,28,
SOCIAL,4046,"100,000+",100000,28,
SOCIAL,19047,"100,000+",100000,28,
SOCIAL,456866,"10,000,000+",10000000,28,
SOCIAL,5677,"50,000+",50000,28,
SOCIAL,826,"500,000+",500000,28,
SOCIAL,86956,"1,000,000+",1000000,28,
SOCIAL,313403,"10,000,000+",10000000,28,
SOCIAL,144,"1,000+",1000,28,
SOCIAL,2953886,"100,000,000+",100000000,28,
SOCIAL,67611,"1,000,000+",1000000,28,
SOCIAL,568,"100,000+",100000,28,
SOCIAL,712,"100,000+",100000,28,
SOCIAL,241,"10,000+",10000,28,
SOCIAL,4435,"100,000+",100000,28,
SOCIAL,903,"1,000,000+",1000000,28,
SOCIAL,594,"1,000+",1000,28,
SOCIAL,175523,"10,000,000+",10000000,28,
SOCIAL,38,"1,000+",1000,28,
SOCIAL,637254,"10,000,000+",10000000,28,
SOCIAL,70449,"5,000,000+",5000000,28,
SOCIAL,695576,"50,000,000+",50000000,28,
SOCIAL,204,"5,000+",5000,28,
SOCIAL,2,100+,100,28,
SOCIAL,30,100+,100,28,
SOCIAL,3,100+,100,28,
SOCIAL,3873,"10,000+",10000,28,
SOCIAL,0,0+,0,28,
SOCIAL,315390,"10,000,000+",10000000,28,
SOCIAL,228737,"10,000,000+",10000000,28,
SOCIAL,41269,"1,000,000+",1000000,28,
SOCIAL,5,"1,000+",1000,28,
SOCIAL,16801,"1,000,000+",1000000,28,
SOCIAL,5369,"50,000+",50000,28,
SOCIAL,58,"10,000+",10000,28,
SOCIAL,88,"1,000+",1000,28,
SOCIAL,2,10+,10,28,
SOCIAL,2,500+,500,28,
SOCIAL,20,100+,100,28,
SOCIAL,2520,"100,000+",100000,28,
SOCIAL,305367,"10,000,000+",10000000,28,
SOCIAL,22,"1,000+",1000,28,
SOCIAL,6,"1,000+",1000,28,
SOCIAL,4,500+,500,28,
SOCIAL,32,"1,000+",1000,28,
SOCIAL,111,"1,000+",1000,28,
SOCIAL,24,100+,100,28,
SOCIAL,0,1+,1,28,
SOCIAL,3640,"500,000+",500000,28,
SOCIAL,284795,"10,000,000+",10000000,28,
SOCIAL,63765,"1,000,000+",1000000,28,
SOCIAL,1259723,"50,000,000+",50000000,28,
SOCIAL,2,100+,100,28,
SOCIAL,5793284,"100,000,000+",100000000,28,
SOCIAL,549,"10,000+",10000,28,
SOCIAL,308,"10,000+",10000,28,
SOCIAL,1,100+,100,28,
SOCIAL,0,10+,10,28,
SOCIAL,3781467,"100,000,000+",100000000,28,
SOCIAL,20675,"1,000,000+",1000000,28,
SOCIAL,51569,"1,000,000+",1000000,28,
SOCIAL,16,"1,000+",1000,28,
SOCIAL,29,500+,500,28,
SOCIAL,2068,"100,000+",100000,28,
SOCIAL,1902,"100,000+",100000,28,
SOCIAL,22,"1,000+",1000,28,
SOCIAL,32,"10,000+",10000,28,
SOCIAL,158,"50,000+",50000,28,
SOCIAL,112223,"1,000,000+",1000000,28,
SOCIAL,8,100+,100,28,
SOCIAL,5,5+,5,28,
SOCIAL,14,"1,000+",1000,28,
SOCIAL,62,"10,000+",10000,28,
SOCIAL,5,"1,000+",1000,28,
SOCIAL,7,100+,100,28,
SOCIAL,0,0+,0,28,
SOCIAL,420,"50,000+",50000,28,
SOCIAL,64,"50,000+",50000,28,
SOCIAL,0,5+,5,28,
SOCIAL,226,"10,000+",10000,28,
SOCIAL,398,"50,000+",50000,28,
SOCIAL,38,"1,000+",1000,28,
SOCIAL,37,"5,000+",5000,28,
SOCIAL,117,"1,000+",1000,28,
SOCIAL,7,500+,500,28,
SOCIAL,2,"1,000+",1000,28,
SOCIAL,479939,"10,000,000+",10000000,28,
SOCIAL,6450,"500,000+",500000,28,
SOCIAL,412888,"10,000,000+",10000000,28,
SOCIAL,231446,"10,000,000+",10000000,28,
SOCIAL,216513,"5,000,000+",5000000,28,
SOCIAL,2111,"100,000+",100000,28,
SOCIAL,65,500+,500,28,
SOCIAL,3,100+,100,28,
SOCIAL,40467,"1,000,000+",1000000,28,
SOCIAL,90,"10,000+",10000,28,
SOCIAL,55,"5,000+",5000,28,
SOCIAL,44,"1,000+",1000,28,
SOCIAL,6,100+,100,28,
SOCIAL,5985,"500,000+",500000,28,
SOCIAL,0,10+,10,28,
SOCIAL,20,10+,10,28,
SOCIAL,787,"100,000+",100000,28,
SOCIAL,39,"5,000+",5000,28,
SOCIAL,48,"5,000+",5000,28,
SOCIAL,56,"5,000+",5000,28,
SOCIAL,93,"10,000+",10000,28,
SOCIAL,38,"5,000+",5000,28,
SOCIAL,39,"5,000+",5000,28,
SOCIAL,12111,"500,000+",500000,28,
SOCIAL,6,100+,100,28,
SOCIAL,0,"1,000+",1000,28,
SOCIAL,3,10+,10,28,
SOCIAL,0,10+,10,28,
SOCIAL,23,"5,000+",5000,28,
SOCIAL,7,"5,000+",5000,28,
SOCIAL,3,50+,50,28,
SOCIAL,7,"1,000+",1000,28,
SOCIAL,5,100+,100,28,
SOCIAL,0,50+,50,28,
SOCIAL,8369,"50,000+",50000,28,
SOCIAL,725,"10,000+",10000,28,
SOCIAL,2,10+,10,28,
SOCIAL,17,"1,000+",1000,28,
SOCIAL,1,10+,10,28,
SOCIAL,3782,"50,000+",50000,28,
SOCIAL,163679,"5,000,000+",5000000,28,
SOCIAL,1264084,"10,000,000+",10000000,28,
SOCIAL,9,"1,000+",1000,28,
SOCIAL,0,10+,10,28,
SOCIAL,3071,"10,000+",10000,28,
SOCIAL,0,100+,100,28,
SOCIAL,0,1+,1,28,
SOCIAL,6,50+,50,28,
SOCIAL,34079,"1,000,000+",1000000,28,
SOCIAL,49580,"10,000,000+",10000000,28,
SOCIAL,22650,"1,000,000+",1000000,28,
SOCIAL,38826,"10,000,000+",10000000,28,
SOCIAL,3895,"1,000,000+",1000000,28,
SOCIAL,9562,"500,000+",500000,28,
SOCIAL,42621,"1,000,000+",1000000,28,
SOCIAL,24456,"1,000,000+",1000000,28,
SOCIAL,10743,"500,000+",500000,28,
SOCIAL,37090,"500,000+",500000,28,
SOCIAL,5285,"500,000+",500000,28,
SOCIAL,68025,"10,000,000+",10000000,28,
SOCIAL,214,"10,000+",10000,28,
SOCIAL,273244,"5,000,000+",5000000,28,
SOCIAL,4,500+,500,28,
SOCIAL,3047,"100,000+",100000,28,
SOCIAL,9606,"100,000+",100000,28,
SOCIAL,1236,"100,000+",100000,28,
SOCIAL,40,"5,000+",5000,28,
SOCIAL,11066,"1,000,000+",1000000,28,
SOCIAL,108,"10,000+",10000,28,
SOCIAL,260,"10,000+",10000,28,
SOCIAL,2,50+,50,28,
SOCIAL,19,"5,000+",5000,28,
SOCIAL,44,"10,000+",10000,28,
SOCIAL,795,"50,000+",50000,28,
SOCIAL,2,100+,100,28,
SOCIAL,2093,"100,000+",100000,28,
SOCIAL,19,"1,000+",1000,28,
SOCIAL,68358,"5,000,000+",5000000,28,
SOCIAL,622,"100,000+",100000,28,
SOCIAL,2036,"100,000+",100000,28,
SOCIAL,7,100+,100,28,
SOCIAL,88486,"5,000,000+",5000000,28,
SPORTS,521138,"10,000,000+",10000000,29,384
SPORTS,1802,"100,000+",100000,29,
SPORTS,283662,"10,000,000+",10000000,29,
SPORTS,82882,"5,000,000+",5000000,29,
SPORTS,459795,"50,000,000+",50000000,29,
SPORTS,133825,"10,000,000+",10000000,29,
SPORTS,911995,"10,000,000+",10000000,29,
SPORTS,1733,"500,000+",500000,29,
SPORTS,342909,"10,000,000+",10000000,29,
SPORTS,31908,"1,000,000+",1000000,29,
SPORTS,56270,"5,000,000+",5000000,29,
SPORTS,107724,"5,000,000+",5000000,29,
SPORTS,101455,"5,000,000+",5000000,29,
SPORTS,152780,"10,000,000+",10000000,29,
SPORTS,21733,"1,000,000+",1000000,29,
SPORTS,410384,"10,000,000+",10000000,29,
SPORTS,277902,"5,000,000+",5000000,29,
SPORTS,91031,"5,000,000+",5000000,29,
SPORTS,112725,"5,000,000+",5000000,29,
SPORTS,76346,"5,000,000+",5000000,29,
SPORTS,63938,"5,000,000+",5000000,29,
SPORTS,18678,"1,000,000+",1000000,29,
SPORTS,39878,"1,000,000+",1000000,29,
SPORTS,152867,"10,000,000+",10000000,29,
SPORTS,63580,"5,000,000+",5000000,29,
SPORTS,121003,"10,000,000+",10000000,29,
SPORTS,135763,"10,000,000+",10000000,29,
SPORTS,176448,"5,000,000+",5000000,29,
SPORTS,1981,"100,000+",100000,29,
SPORTS,16016,"1,000,000+",1000000,29,
SPORTS,9992,"1,000,000+",1000000,29,
SPORTS,36490,"1,000,000+",1000000,29,
SPORTS,122282,"5,000,000+",5000000,29,
SPORTS,218,"100,000+",100000,29,
SPORTS,4011,"500,000+",500000,29,
SPORTS,25172,"500,000+",500000,29,
SPORTS,14123,"500,000+",500000,29,
SPORTS,2487,"1,000,000+",1000000,29,
SPORTS,180938,"10,000,000+",10000000,29,
SPORTS,950,"100,000+",100000,29,
SPORTS,232423,"5,000,000+",5000000,29,
SPORTS,1664,"100,000+",100000,29,
SPORTS,1391,"100,000+",100000,29,
SPORTS,2486,"500,000+",500000,29,
SPORTS,188834,"10,000,000+",10000000,29,
SPORTS,697,"100,000+",100000,29,
SPORTS,5510,"1,000,000+",1000000,29,
SPORTS,4549,"500,000+",500000,29,
SPORTS,91031,"5,000,000+",5000000,29,
SPORTS,6106,"100,000+",100000,29,
SPORTS,277900,"5,000,000+",5000000,29,
SPORTS,521138,"10,000,000+",10000000,29,
SPORTS,459795,"50,000,000+",50000000,29,
SPORTS,122282,"5,000,000+",5000000,29,
SPORTS,176448,"5,000,000+",5000000,29,
SPORTS,133825,"10,000,000+",10000000,29,
SPORTS,91031,"5,000,000+",5000000,29,
SPORTS,288809,"10,000,000+",10000000,29,
SPORTS,43611,"1,000,000+",1000000,29,
SPORTS,521138,"10,000,000+",10000000,29,
SPORTS,82882,"5,000,000+",5000000,29,
SPORTS,91031,"5,000,000+",5000000,29,
SPORTS,78442,"5,000,000+",5000000,29,
SPORTS,288809,"10,000,000+",10000000,29,
SPORTS,3017,"100,000+",100000,29,
SPORTS,30840,"1,000,000+",1000000,29,
SPORTS,36255,"1,000,000+",1000000,29,
SPORTS,752,"100,000+",100000,29,
SPORTS,19230,"1,000,000+",1000000,29,
SPORTS,926,"100,000+",100000,29,
SPORTS,26102,"1,000,000+",1000000,29,
SPORTS,37167,"1,000,000+",1000000,29,
SPORTS,2020,"100,000+",100000,29,
SPORTS,798,"50,000+",50000,29,
SPORTS,7543,"500,000+",500000,29,
SPORTS,1845,"100,000+",100000,29,
SPORTS,13098,"1,000,000+",1000000,29,
SPORTS,1904,"100,000+",100000,29,
SPORTS,6106,"100,000+",100000,29,
SPORTS,11085,"1,000,000+",1000000,29,
SPORTS,3387,"50,000+",50000,29,
SPORTS,11151,"1,000,000+",1000000,29,
SPORTS,29673,"1,000,000+",1000000,29,
SPORTS,277904,"5,000,000+",5000000,29,
SPORTS,50017,"1,000,000+",1000000,29,
SPORTS,63650,"1,000,000+",1000000,29,
SPORTS,176450,"5,000,000+",5000000,29,
SPORTS,50179,"1,000,000+",1000000,29,
SPORTS,43611,"1,000,000+",1000000,29,
SPORTS,521140,"10,000,000+",10000000,29,
SPORTS,9971,"1,000,000+",1000000,29,
SPORTS,122283,"5,000,000+",5000000,29,
SPORTS,1660,"10,000+",10000,29,
SPORTS,361,"50,000+",50000,29,
SPORTS,5305,"100,000+",100000,29,
SPORTS,24082,"1,000,000+",1000000,29,
SPORTS,133833,"10,000,000+",10000000,29,
SPORTS,91033,"5,000,000+",5000000,29,
SPORTS,990,"100,000+",100000,29,
SPORTS,32386,"1,000,000+",1000000,29,
SPORTS,101,"10,000+",10000,29,
SPORTS,521140,"10,000,000+",10000000,29,
SPORTS,122283,"5,000,000+",5000000,29,
SPORTS,82883,"5,000,000+",5000000,29,
SPORTS,133833,"10,000,000+",10000000,29,
SPORTS,91033,"5,000,000+",5000000,29,
SPORTS,35394,"500,000+",500000,29,
SPORTS,32386,"1,000,000+",1000000,29,
SPORTS,288809,"10,000,000+",10000000,29,
SPORTS,28895,"5,000,000+",5000000,29,
SPORTS,410395,"10,000,000+",10000000,29,
SPORTS,11549,"100,000+",100000,29,
SPORTS,277904,"5,000,000+",5000000,29,
SPORTS,521140,"10,000,000+",10000000,29,
SPORTS,34123,"5,000,000+",5000000,29,
SPORTS,459797,"50,000,000+",50000000,29,
SPORTS,4057,"500,000+",500000,29,
SPORTS,5517,"500,000+",500000,29,
SPORTS,4272,"500,000+",500000,29,
SPORTS,539,"10,000+",10000,29,
SPORTS,9971,"1,000,000+",1000000,29,
SPORTS,122283,"5,000,000+",5000000,29,
SPORTS,82883,"5,000,000+",5000000,29,
SPORTS,342912,"10,000,000+",10000000,29,
SPORTS,666521,"10,000,000+",10000000,29,
SPORTS,838765,"50,000,000+",50000000,29,
SPORTS,133833,"10,000,000+",10000000,29,
SPORTS,2943,"100,000+",100000,29,
SPORTS,108318,"10,000,000+",10000000,29,
SPORTS,7543,"500,000+",500000,29,
SPORTS,18679,"1,000,000+",1000000,29,
SPORTS,91033,"5,000,000+",5000000,29,
SPORTS,32386,"1,000,000+",1000000,29,
SPORTS,68935,"5,000,000+",5000000,29,
SPORTS,80900,"1,000,000+",1000000,29,
SPORTS,288809,"10,000,000+",10000000,29,
SPORTS,5511,"1,000,000+",1000000,29,
SPORTS,75545,"5,000,000+",5000000,29,
SPORTS,28895,"5,000,000+",5000000,29,
SPORTS,50179,"1,000,000+",1000000,29,
SPORTS,11151,"1,000,000+",1000000,29,
SPORTS,30840,"1,000,000+",1000000,29,
SPORTS,1605267,"10,000,000+",10000000,29,
SPORTS,867920,"10,000,000+",10000000,29,
SPORTS,85763,"1,000,000+",1000000,29,
SPORTS,14184910,"100,000,000+",100000000,29,
SPORTS,1076243,"100,000,000+",100000000,29,
SPORTS,9873470,"100,000,000+",100000000,29,
SPORTS,521081,"10,000,000+",10000000,29,
SPORTS,16257,"500,000+",500000,29,
SPORTS,989344,"50,000,000+",50000000,29,
SPORTS,10,100+,100,29,
SPORTS,29864,"1,000,000+",1000000,29,
SPORTS,7,"1,000+",1000,29,
SPORTS,6,100+,100,29,
SPORTS,2506,"50,000+",50000,29,
SPORTS,8100,"1,000,000+",1000000,29,
SPORTS,8638,"500,000+",500000,29,
SPORTS,926,"50,000+",50000,29,
SPORTS,152653,"10,000,000+",10000000,29,
SPORTS,0,"1,000+",1000,29,
SPORTS,1689,"100,000+",100000,29,
SPORTS,19,"1,000+",1000,29,
SPORTS,459,"10,000+",10000,29,
SPORTS,68072,"5,000,000+",5000000,29,
SPORTS,666246,"10,000,000+",10000000,29,
SPORTS,1721943,"10,000,000+",10000000,29,
SPORTS,170973,"5,000,000+",5000000,29,
SPORTS,221722,"10,000,000+",10000000,29,
SPORTS,183004,"10,000,000+",10000000,29,
SPORTS,652940,"10,000,000+",10000000,29,
SPORTS,91935,"10,000,000+",10000000,29,
SPORTS,92522,"5,000,000+",5000000,29,
SPORTS,1008012,"50,000,000+",50000000,29,
SPORTS,148083,"10,000,000+",10000000,29,
SPORTS,129409,"1,000,000+",1000000,29,
SPORTS,0,5+,5,29,
SPORTS,20879,"1,000,000+",1000000,29,
SPORTS,76340,"5,000,000+",5000000,29,
SPORTS,4374,"100,000+",100000,29,
SPORTS,82857,"5,000,000+",5000000,29,
SPORTS,17,"1,000+",1000,29,
SPORTS,0,100+,100,29,
SPORTS,27,"10,000+",10000,29,
SPORTS,12,"1,000+",1000,29,
SPORTS,242096,"10,000,000+",10000000,29,
SPORTS,172,"5,000+",5000,29,
SPORTS,55,"1,000+",1000,29,
SPORTS,25,"1,000+",1000,29,
SPORTS,20,"1,000+",1000,29,
SPORTS,1238,"100,000+",100000,29,
SPORTS,142,"100,000+",100000,29,
SPORTS,7557,"100,000+",100000,29,
SPORTS,3451011,"50,000,000+",50000000,29,
SPORTS,4330,"100,000+",100000,29,
SPORTS,64,"10,000+",10000,29,
SPORTS,7,100+,100,29,
SPORTS,6,500+,500,29,
SPORTS,26,"1,000+",1000,29,
SPORTS,0,10+,10,29,
SPORTS,5644,"1,000,000+",1000000,29,
SPORTS,969,"10,000+",10000,29,
SPORTS,9765,"1,000,000+",1000000,29,
SPORTS,84,"1,000+",1000,29,
SPORTS,1520,"50,000+",50000,29,
SPORTS,2710,"100,000+",100000,29,
SPORTS,1879,"100,000+",100000,29,
SPORTS,7,500+,500,29,
SPORTS,328,"10,000+",10000,29,
SPORTS,117,"1,000+",1000,29,
SPORTS,163,"1,000+",1000,29,
SPORTS,4,100+,100,29,
SPORTS,18,"5,000+",5000,29,
SPORTS,122280,"5,000,000+",5000000,29,
SPORTS,232,"50,000+",50000,29,
SPORTS,3,10+,10,29,
SPORTS,4,100+,100,29,
SPORTS,0,100+,100,29,
SPORTS,3,50+,50,29,
SPORTS,4,100+,100,29,
SPORTS,138739,"10,000,000+",10000000,29,
SPORTS,838738,"50,000,000+",50000000,29,
SPORTS,1,10+,10,29,
SPORTS,6,500+,500,29,
SPORTS,1,50+,50,29,
SPORTS,28,"1,000+",1000,29,
SPORTS,19,100+,100,29,
SPORTS,10,100+,100,29,
SPORTS,9,500+,500,29,
SPORTS,4,100+,100,29,
SPORTS,2,100+,100,29,
SPORTS,315,"10,000+",10000,29,
SPORTS,0,5+,5,29,
SPORTS,41,"10,000+",10000,29,
SPORTS,45,"5,000+",5000,29,
SPORTS,17,50+,50,29,
SPORTS,7,100+,100,29,
SPORTS,818,"100,000+",100000,29,
SPORTS,654,"10,000+",10000,29,
SPORTS,1641,"10,000+",10000,29,
SPORTS,1151,"10,000+",10000,29,
SPORTS,6289,"1,000,000+",1000000,29,
SPORTS,1,100+,100,29,
SPORTS,29,100+,100,29,
SPORTS,83545,"5,000,000+",5000000,29,
SPORTS,34062,"1,000,000+",1000000,29,
SPORTS,3909032,"100,000,000+",100000000,29,
SPORTS,255,"100,000+",100000,29,
SPORTS,556,"10,000+",10000,29,
SPORTS,1387,"50,000+",50000,29,
SPORTS,315,"1,000+",1000,29,
SPORTS,177,"10,000+",10000,29,
SPORTS,64,"5,000+",5000,29,
SPORTS,426,"5,000+",5000,29,
SPORTS,97,"10,000+",10000,29,
SPORTS,32881,"1,000,000+",1000000,29,
SPORTS,162933,"5,000,000+",5000000,29,
SPORTS,63779,"1,000,000+",1000000,29,
SPORTS,1312936,"10,000,000+",10000000,29,
SPORTS,10,"1,000+",1000,29,
SPORTS,783025,"10,000,000+",10000000,29,
SPORTS,27,500+,500,29,
SPORTS,24,100+,100,29,
SPORTS,199739,"10,000,000+",10000000,29,
SPORTS,6231,"100,000+",100000,29,
SPORTS,500,"50,000+",50000,29,
SPORTS,551,"100,000+",100000,29,
SPORTS,552,"5,000+",5000,29,
SPORTS,15068,"1,000,000+",1000000,29,
SPORTS,28,500+,500,29,
SPORTS,2371338,"50,000,000+",50000000,29,
SPORTS,1690802,"50,000,000+",50000000,29,
SPORTS,282727,"10,000,000+",10000000,29,
SPORTS,820577,"10,000,000+",10000000,29,
SPORTS,42767,"1,000,000+",1000000,29,
SPORTS,585564,"10,000,000+",10000000,29,
SPORTS,6,"1,000+",1000,29,
SPORTS,549,"50,000+",50000,29,
SPORTS,9,"1,000+",1000,29,
SPORTS,1,10+,10,29,
SPORTS,76,"10,000+",10000,29,
SPORTS,3,100+,100,29,
SPORTS,35746,"5,000,000+",5000000,29,
SPORTS,4600,"500,000+",500000,29,
SPORTS,27179,"1,000,000+",1000000,29,
SPORTS,3,"1,000+",1000,29,
SPORTS,140883,"5,000,000+",5000000,29,
SPORTS,161423,"5,000,000+",5000000,29,
SPORTS,91035,"5,000,000+",5000000,29,
SPORTS,277939,"5,000,000+",5000000,29,
SPORTS,7107,"100,000+",100000,29,
SPORTS,200,"1,000+",1000,29,
SPORTS,36255,"1,000,000+",1000000,29,
SPORTS,75566,"5,000,000+",5000000,29,
SPORTS,2,5+,5,29,
SPORTS,0,10+,10,29,
SPORTS,43191,"5,000,000+",5000000,29,
SPORTS,7,100+,100,29,
SPORTS,0,500+,500,29,
SPORTS,63782,"5,000,000+",5000000,29,
SPORTS,176487,"5,000,000+",5000000,29,
SPORTS,172373,"10,000,000+",10000000,29,
SPORTS,207,"10,000+",10000,29,
SPORTS,15221,"1,000,000+",1000000,29,
SPORTS,5229,"500,000+",500000,29,
SPORTS,342,"10,000+",10000,29,
SPORTS,382,"10,000+",10000,29,
SPORTS,670,"10,000+",10000,29,
SPORTS,160,"10,000+",10000,29,
SPORTS,37140,"1,000,000+",1000000,29,
SPORTS,6,100+,100,29,
SPORTS,38,"10,000+",10000,29,
SPORTS,974,"10,000+",10000,29,
SPORTS,2019,"100,000+",100000,29,
SPORTS,15883,"100,000+",100000,29,
SPORTS,401,"10,000+",10000,29,
SPORTS,195,"5,000+",5000,29,
SPORTS,215,"10,000+",10000,29,
SPORTS,57,"5,000+",5000,29,
SPORTS,191,"10,000+",10000,29,
SPORTS,3346,"50,000+",50000,29,
SPORTS,144,"10,000+",10000,29,
SPORTS,152,"10,000+",10000,29,
SPORTS,1697,"100,000+",100000,29,
SPORTS,1526,"50,000+",50000,29,
SPORTS,5675,"100,000+",100000,29,
SPORTS,53,"1,000+",1000,29,
SPORTS,5015,"100,000+",100000,29,
SPORTS,9,500+,500,29,
SPORTS,2317,"50,000+",50000,29,
SPORTS,216,"10,000+",10000,29,
SPORTS,10,500+,500,29,
SPORTS,688,"10,000+",10000,29,
SPORTS,169,"10,000+",10000,29,
SPORTS,16,"1,000+",1000,29,
SPORTS,1539,"50,000+",50000,29,
SPORTS,196,"5,000+",5000,29,
SPORTS,79464,"1,000,000+",1000000,29,
SPORTS,2980,"100,000+",100000,29,
SPORTS,18584,"5,000,000+",5000000,29,
SPORTS,2,10+,10,29,
SPORTS,1420,"10,000+",10000,29,
SPORTS,0,10+,10,29,
SPORTS,0,1+,1,29,
SPORTS,9,100+,100,29,
SPORTS,0,10+,10,29,
SPORTS,0,5+,5,29,
SPORTS,5,50+,50,29,
SPORTS,4,100+,100,29,
SPORTS,2,50+,50,29,
SPORTS,6,100+,100,29,
SPORTS,2,10+,10,29,
SPORTS,0,1+,1,29,
SPORTS,0,5+,5,29,
SPORTS,1,50+,50,29,
SPORTS,0,10+,10,29,
SPORTS,1,10+,10,29,
SPORTS,2,50+,50,29,
SPORTS,0,10+,10,29,
SPORTS,1,10+,10,29,
SPORTS,0,10+,10,29,
SPORTS,3,10+,10,29,
SPORTS,1211,"10,000+",10000,29,
SPORTS,1,5+,5,29,
SPORTS,0,10+,10,29,
SPORTS,2,100+,100,29,
SPORTS,0,5+,5,29,
SPORTS,0,10+,10,29,
SPORTS,3,10+,10,29,
SPORTS,2,5+,5,29,
SPORTS,0,10+,10,29,
SPORTS,36,100+,100,29,
SPORTS,0,10+,10,29,
SPORTS,0,5+,5,29,
SPORTS,47688,"5,000,000+",5000000,29,
SPORTS,60,"1,000+",1000,29,
SPORTS,1338,"100,000+",100000,29,
SPORTS,656,"5,000+",5000,29,
SPORTS,340,"5,000+",5000,29,
SPORTS,1566,"50,000+",50000,29,
SPORTS,11460,"100,000+",100000,29,
SPORTS,36183,"5,000,000+",5000000,29,
SPORTS,111809,"10,000,000+",10000000,29,
SPORTS,1,1+,1,29,
TOOLS,38655,"10,000,000+",10000000,30,843
TOOLS,8033493,"1,000,000,000+",1000000000,30,
TOOLS,5745093,"500,000,000+",500000000,30,
